Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Order Status
17661,80,Male,No,Smartphone,SMP234,5,Credit Card,5698.4,1139.68,5,04-08-2024,Standard,"Extended Warranty, Impulse Item, Impulse Item",122.45,Cancelled
17663,35,Male,No,Smartwatch,SWT567,4,PayPal,3216.5,459.5,7,04-04-2024,Standard,"Impulse Item, Accessory, Accessory",162.41,Cancelled
17666,37,Male,No,Smartwatch,SWT567,1,Bank Transfer,3676,459.5,8,22-01-2024,Standard,"Extended Warranty, Accessory",142.51,Completed
17666,37,Male,No,Smartphone,SMP234,2,Credit Card,1139.68,1139.68,1,04-02-2024,Expedited,,0,Cancelled
17666,37,Male,Yes,Smartphone,SMP234,3,Bank Transfer,2279.36,1139.68,2,17-04-2024,Same Day,,0,Cancelled
17666,37,Male,No,Laptop,LTP123,5,PayPal,4720.24,674.32,7,25-06-2024,Expedited,Extended Warranty,31.82,Cancelled
17667,46,Female,No,Headphones,HDP456,4,Credit Card,2528.26,361.18,7,22-02-2024,Expedited,"Impulse Item, Impulse Item, Impulse Item",111.75,Cancelled
17667,46,Female,No,Smartwatch,SWT567,3,Bank Transfer,1378.5,459.5,3,21-03-2024,Expedited,,0,Completed
17667,46,Female,Yes,Smartwatch,SWT567,5,Credit Card,3676,459.5,8,30-03-2024,Same Day,Extended Warranty,53.66,Completed
17667,46,Female,No,Smartwatch,SWT567,4,PayPal,2297.5,459.5,5,04-12-2024,Same Day,Extended Warranty,55.31,Completed
17668,39,Female,Yes,Smartwatch,SWT567,5,PayPal,1838,459.5,4,01-07-2024,Expedited,,0,Completed
17668,39,Female,No,Smartwatch,SWT567,4,PayPal,2757,459.5,6,19-01-2024,Standard,Impulse Item,42.78,Cancelled
17669,61,Male,No,Smartphone,SMP234,2,PayPal,4558.72,1139.68,4,14-04-2024,Standard,"Extended Warranty, Accessory, Extended Warranty",120.21,Cancelled
17669,61,Male,No,Headphones,HDP456,2,PayPal,1805.9,361.18,5,06-01-2024,Expedited,,0,Completed
17672,55,Female,No,Headphones,HDP456,3,Bank Transfer,3250.62,361.18,9,01-11-2024,Expedited,Impulse Item,86.75,Completed
17673,55,Male,No,Smartwatch,SWT567,1,PayPal,2757,459.5,6,25-04-2024,Expedited,,0,Completed
17676,77,Female,Yes,Headphones,HDP456,1,PayPal,722.36,361.18,2,01-06-2024,Same Day,Impulse Item,62.2,Completed
17676,77,Female,No,Headphones,HDP456,4,PayPal,722.36,361.18,2,20-03-2024,Standard,Impulse Item,74.54,Completed
17677,76,Female,Yes,Smartwatch,SWT567,5,Credit Card,3216.5,459.5,7,22-07-2024,Same Day,"Extended Warranty, Impulse Item, Impulse Item",231.15,Cancelled
17677,76,Female,Yes,Smartphone,SMP234,4,Bank Transfer,4558.72,1139.68,4,23-09-2024,Standard,"Impulse Item, Impulse Item, Impulse Item",183.48,Completed
17678,27,Female,No,Smartphone,SMP234,1,PayPal,11396.8,1139.68,10,02-02-2024,Expedited,Impulse Item,99.08,Completed
17678,27,Female,No,Smartphone,SMP234,1,PayPal,3419.04,1139.68,3,02-11-2024,Expedited,,0,Completed
17678,27,Female,No,Laptop,LTP123,4,Credit Card,6068.88,674.32,9,31-08-2024,Expedited,Extended Warranty,90.47,Completed
17680,65,Male,No,Smartphone,SMP234,1,Bank Transfer,4558.72,1139.68,4,05-09-2024,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",78.54,Completed
17682,59,Male,No,Headphones,HDP456,5,Credit Card,2528.26,361.18,7,01-03-2024,Same Day,"Impulse Item, Extended Warranty",60,Cancelled
17682,59,Male,No,Headphones,HDP456,5,Bank Transfer,3250.62,361.18,9,21-09-2024,Standard,,0,Cancelled
17683,63,Female,No,Laptop,LTP123,3,Bank Transfer,6068.88,674.32,9,03-01-2024,Standard,"Impulse Item, Extended Warranty, Accessory",128.95,Completed
17683,63,Female,No,Laptop,LTP123,4,Credit Card,3371.6,674.32,5,09-03-2024,Same Day,"Accessory, Extended Warranty, Extended Warranty",135.2,Completed
17687,25,Female,No,Headphones,HDP456,4,PayPal,1444.72,361.18,4,22-05-2024,Expedited,"Extended Warranty, Impulse Item",118.45,Cancelled
17688,49,Female,No,Laptop,LTP123,5,Credit Card,2022.96,674.32,3,26-05-2024,Standard,Extended Warranty,67.37,Completed
17689,65,Male,No,Headphones,HDP456,4,Credit Card,3611.8,361.18,10,24-02-2024,Standard,Impulse Item,13.23,Cancelled
17690,18,Male,Yes,Smartphone,SMP234,2,PayPal,9117.44,1139.68,8,06-03-2024,Same Day,,0,Completed
17690,18,Male,No,Tablet,TBL345,5,Bank Transfer,7864.1,786.41,10,28-08-2024,Same Day,Impulse Item,36.45,Completed
17691,19,Female,Yes,Laptop,LTP123,5,Credit Card,6743.2,674.32,10,26-04-2024,Same Day,Impulse Item,53.35,Cancelled
17692,30,Female,No,Smartphone,SMP234,4,Credit Card,7977.76,1139.68,7,22-08-2024,Same Day,"Impulse Item, Extended Warranty",111.86,Completed
17693,42,Male,No,Headphones,HDP456,4,PayPal,722.36,361.18,2,03-01-2024,Expedited,"Impulse Item, Accessory",63.75,Completed
17693,42,Male,Yes,Headphones,HDP456,4,Bank Transfer,1444.72,361.18,4,27-05-2024,Expedited,Impulse Item,50.36,Cancelled
17693,42,Male,No,Tablet,TBL345,3,PayPal,2359.23,786.41,3,19-07-2024,Standard,"Extended Warranty, Impulse Item",81.44,Completed
17693,42,Male,No,Smartwatch,SWT567,2,Credit Card,1378.5,459.5,3,08-11-2024,Same Day,"Impulse Item, Accessory, Extended Warranty",167.9,Completed
17694,70,Female,No,Laptop,LTP123,3,Credit Card,6068.88,674.32,9,20-03-2024,Expedited,Impulse Item,15.01,Completed
17696,75,Male,No,Smartphone,SMP234,5,Credit Card,4558.72,1139.68,4,03-10-2024,Standard,,0,Cancelled
17699,79,Male,No,Smartwatch,SWT567,3,Bank Transfer,3676,459.5,8,06-08-2024,Expedited,,0,Cancelled
17700,80,Female,No,Tablet,TBL345,4,Credit Card,3145.64,786.41,4,02-06-2024,Standard,,0,Completed
17700,80,Female,No,Smartphone,SMP234,2,Credit Card,11396.8,1139.68,10,03-10-2024,Standard,,0,Completed
17701,39,Female,No,Smartphone,SMP234,4,Bank Transfer,6838.08,1139.68,6,22-09-2024,Expedited,"Accessory, Impulse Item",111.41,Completed
17704,66,Male,No,Laptop,LTP123,4,PayPal,2697.28,674.32,4,15-04-2024,Standard,"Accessory, Accessory",90.56,Completed
17706,33,Female,No,Smartwatch,SWT567,2,PayPal,2297.5,459.5,5,17-01-2024,Expedited,"Impulse Item, Accessory",118.15,Completed
17712,74,Male,No,Smartphone,SMP234,1,Bank Transfer,3419.04,1139.68,3,16-01-2024,Standard,"Impulse Item, Extended Warranty",85.34,Completed
17712,74,Male,No,Smartwatch,SWT567,4,Credit Card,3676,459.5,8,06-10-2024,Standard,"Extended Warranty, Extended Warranty, Impulse Item",242.52,Completed
17713,43,Female,No,Headphones,HDP456,1,Bank Transfer,722.36,361.18,2,05-12-2024,Expedited,"Impulse Item, Impulse Item, Accessory",202.41,Completed
17713,43,Female,Yes,Tablet,TBL345,3,PayPal,7864.1,786.41,10,28-07-2024,Standard,"Extended Warranty, Impulse Item, Accessory",73.17,Completed
17714,47,Female,No,Tablet,TBL345,5,Credit Card,6291.28,786.41,8,17-03-2024,Same Day,"Accessory, Accessory, Accessory",251.08,Completed
17714,47,Female,No,Headphones,HDP456,3,PayPal,3611.8,361.18,10,22-04-2024,Expedited,,0,Completed
17714,47,Female,Yes,Tablet,TBL345,3,Bank Transfer,3932.05,786.41,5,24-04-2024,Same Day,"Accessory, Impulse Item",158.99,Completed
17714,47,Female,No,Headphones,HDP456,1,Bank Transfer,361.18,361.18,1,08-11-2024,Same Day,Accessory,34.65,Cancelled
17715,59,Female,Yes,Headphones,HDP456,5,PayPal,2528.26,361.18,7,30-01-2024,Expedited,Extended Warranty,51.23,Completed
17715,59,Female,Yes,Laptop,LTP123,2,PayPal,5394.56,674.32,8,25-02-2024,Expedited,"Extended Warranty, Accessory",156.41,Completed
17715,59,Female,No,Headphones,HDP456,5,Credit Card,2167.08,361.18,6,04-11-2024,Expedited,Impulse Item,12.48,Cancelled
17715,59,Female,No,Tablet,TBL345,4,Bank Transfer,1572.82,786.41,2,09-02-2024,Expedited,Impulse Item,37.33,Completed
17716,35,Male,No,Headphones,HDP456,3,Credit Card,1444.72,361.18,4,30-05-2024,Same Day,,0,Cancelled
17717,19,Male,No,Headphones,HDP456,5,Bank Transfer,1444.72,361.18,4,22-05-2024,Same Day,,0,Cancelled
17717,19,Male,No,Headphones,HDP456,4,Credit Card,2889.44,361.18,8,09-11-2024,Expedited,"Impulse Item, Impulse Item, Impulse Item",141.93,Cancelled
17718,78,Male,No,Smartwatch,SWT567,4,Bank Transfer,2297.5,459.5,5,21-07-2024,Same Day,Extended Warranty,45.34,Completed
17719,34,Male,No,Headphones,HDP456,1,PayPal,722.36,361.18,2,04-06-2024,Same Day,"Extended Warranty, Accessory",57.9,Completed
17719,34,Male,Yes,Tablet,TBL345,1,PayPal,7864.1,786.41,10,08-01-2024,Expedited,"Accessory, Impulse Item",125.96,Completed
17720,53,Female,No,Smartwatch,SWT567,1,Credit Card,2297.5,459.5,5,19-03-2024,Same Day,,0,Completed
17721,63,Male,No,Smartwatch,SWT567,5,Credit Card,3216.5,459.5,7,26-04-2024,Expedited,,0,Completed
17722,63,Female,No,Headphones,HDP456,4,PayPal,1805.9,361.18,5,13-02-2024,Same Day,"Impulse Item, Impulse Item, Accessory",221.23,Cancelled
17725,29,Male,No,Smartphone,SMP234,2,Bank Transfer,11396.8,1139.68,10,14-04-2024,Same Day,Accessory,19.65,Completed
17726,72,Male,Yes,Headphones,HDP456,5,Credit Card,3611.8,361.18,10,19-05-2024,Same Day,,0,Cancelled
17727,47,Male,No,Smartwatch,SWT567,3,Bank Transfer,2297.5,459.5,5,02-10-2024,Standard,,0,Completed
17728,54,Female,No,Tablet,TBL345,3,PayPal,4718.46,786.41,6,04-06-2024,Expedited,"Extended Warranty, Accessory, Accessory",193.43,Cancelled
17728,54,Female,No,Laptop,LTP123,1,Credit Card,3371.6,674.32,5,08-10-2024,Expedited,,0,Completed
17729,19,Female,No,Smartwatch,SWT567,5,Credit Card,3676,459.5,8,21-02-2024,Same Day,"Accessory, Accessory",141.08,Completed
17729,19,Female,Yes,Headphones,HDP456,3,Bank Transfer,2889.44,361.18,8,22-09-2024,Standard,"Accessory, Impulse Item",143.36,Completed
17730,68,Female,No,Smartwatch,SWT567,1,Credit Card,3676,459.5,8,03-04-2024,Expedited,Impulse Item,46.9,Completed
17730,68,Female,No,Smartwatch,SWT567,4,Credit Card,4595,459.5,10,09-03-2024,Expedited,"Accessory, Extended Warranty, Accessory",106.18,Completed
17731,55,Female,No,Headphones,HDP456,5,PayPal,2889.44,361.18,8,09-04-2024,Standard,,0,Cancelled
17733,22,Female,Yes,Tablet,TBL345,1,PayPal,1572.82,786.41,2,27-04-2024,Standard,,0,Completed
17733,22,Female,No,Smartwatch,SWT567,1,PayPal,3676,459.5,8,14-08-2024,Same Day,Impulse Item,69.78,Cancelled
17736,71,Male,No,Headphones,HDP456,2,Credit Card,2528.26,361.18,7,02-06-2024,Standard,Impulse Item,60.64,Cancelled
17740,64,Male,No,Headphones,HDP456,2,Bank Transfer,722.36,361.18,2,19-01-2024,Same Day,"Extended Warranty, Accessory, Impulse Item",73.74,Completed
17740,64,Male,No,Smartphone,SMP234,5,Bank Transfer,6838.08,1139.68,6,13-02-2024,Same Day,Impulse Item,59.32,Completed
17740,64,Male,No,Laptop,LTP123,1,Credit Card,2697.28,674.32,4,08-06-2024,Standard,"Impulse Item, Extended Warranty",95.21,Completed
17741,62,Female,No,Tablet,TBL345,1,Credit Card,6291.28,786.41,8,23-02-2024,Expedited,,0,Completed
17744,61,Male,No,Smartphone,SMP234,2,Credit Card,5698.4,1139.68,5,19-08-2024,Expedited,"Accessory, Impulse Item",94.77,Completed
17744,61,Male,Yes,Smartwatch,SWT567,2,Credit Card,1378.5,459.5,3,09-05-2024,Same Day,"Accessory, Impulse Item, Extended Warranty",175.79,Completed
17746,60,Male,No,Headphones,HDP456,2,PayPal,1083.54,361.18,3,28-03-2024,Expedited,,0,Cancelled
17746,60,Male,No,Smartphone,SMP234,5,Credit Card,1139.68,1139.68,1,21-06-2024,Same Day,,0,Cancelled
17748,62,Male,No,Smartwatch,SWT567,3,Bank Transfer,459.5,459.5,1,20-04-2024,Standard,"Accessory, Impulse Item, Extended Warranty",153.87,Completed
17748,62,Male,No,Laptop,LTP123,4,PayPal,674.32,674.32,1,07-02-2024,Same Day,Accessory,78.3,Completed
17748,62,Male,Yes,Smartwatch,SWT567,1,Bank Transfer,4135.5,459.5,9,08-08-2024,Standard,"Impulse Item, Extended Warranty",160.36,Completed
17749,72,Female,No,Tablet,TBL345,5,Credit Card,6291.28,786.41,8,04-07-2024,Same Day,Extended Warranty,11.57,Cancelled
17749,72,Female,No,Smartphone,SMP234,1,Bank Transfer,7977.76,1139.68,7,07-01-2024,Standard,Impulse Item,74.16,Completed
17752,46,Male,No,Headphones,HDP456,1,PayPal,3250.62,361.18,9,30-06-2024,Same Day,,0,Cancelled
17753,49,Male,No,Headphones,HDP456,4,Credit Card,3250.62,361.18,9,01-09-2024,Expedited,,0,Cancelled
17753,49,Male,No,Smartphone,SMP234,4,Bank Transfer,7977.76,1139.68,7,22-01-2024,Same Day,,0,Completed
17753,49,Male,Yes,Headphones,HDP456,4,Bank Transfer,2889.44,361.18,8,21-06-2024,Same Day,"Extended Warranty, Impulse Item, Accessory",213.56,Completed
17753,49,Male,Yes,Smartwatch,SWT567,5,Bank Transfer,1378.5,459.5,3,07-10-2024,Same Day,"Accessory, Extended Warranty",54.78,Completed
17755,52,Male,No,Smartwatch,SWT567,1,Bank Transfer,919,459.5,2,25-05-2024,Expedited,"Accessory, Accessory",148.85,Completed
17758,78,Male,No,Tablet,TBL345,5,Credit Card,7864.1,786.41,10,31-07-2024,Same Day,Impulse Item,13.69,Cancelled
17759,54,Female,No,Smartphone,SMP234,4,Bank Transfer,3419.04,1139.68,3,20-05-2024,Same Day,Extended Warranty,83.17,Completed
17762,20,Female,No,Smartwatch,SWT567,2,PayPal,4135.5,459.5,9,02-03-2024,Expedited,"Extended Warranty, Accessory, Extended Warranty",114.41,Cancelled
17762,20,Female,No,Headphones,HDP456,5,Bank Transfer,1805.9,361.18,5,02-07-2024,Same Day,"Accessory, Accessory, Impulse Item",137.34,Completed
17762,20,Female,No,Smartphone,SMP234,4,Bank Transfer,10257.12,1139.68,9,03-08-2024,Same Day,,0,Completed
17762,20,Female,No,Tablet,TBL345,2,Credit Card,1572.82,786.41,2,08-09-2024,Expedited,Impulse Item,46.26,Completed
17764,25,Female,Yes,Laptop,LTP123,1,Credit Card,674.32,674.32,1,01-08-2024,Standard,Accessory,53.87,Completed
17765,58,Male,No,Smartwatch,SWT567,2,Credit Card,1378.5,459.5,3,18-02-2024,Same Day,Extended Warranty,91.65,Cancelled
17765,58,Male,Yes,Smartwatch,SWT567,1,PayPal,1838,459.5,4,19-05-2024,Expedited,"Impulse Item, Impulse Item",33.17,Completed
17765,58,Male,Yes,Smartphone,SMP234,1,Bank Transfer,11396.8,1139.68,10,08-09-2024,Expedited,"Extended Warranty, Impulse Item",152.03,Cancelled
17767,57,Male,No,Smartwatch,SWT567,2,Bank Transfer,2757,459.5,6,19-08-2024,Expedited,Extended Warranty,33.98,Completed
17769,25,Male,No,Headphones,HDP456,2,Bank Transfer,2167.08,361.18,6,22-04-2024,Expedited,,0,Completed
17769,25,Male,No,Tablet,TBL345,4,Credit Card,786.41,786.41,1,06-11-2024,Expedited,"Accessory, Accessory",56.51,Cancelled
17769,25,Male,Yes,Smartwatch,SWT567,5,PayPal,459.5,459.5,1,18-06-2024,Expedited,Impulse Item,58.6,Completed
17770,53,Female,No,Smartphone,SMP234,5,Credit Card,7977.76,1139.68,7,22-04-2024,Same Day,,0,Cancelled
17772,39,Female,No,Laptop,LTP123,4,Credit Card,6743.2,674.32,10,16-05-2024,Standard,,0,Completed
17773,35,Male,No,Smartwatch,SWT567,5,Credit Card,459.5,459.5,1,02-10-2024,Expedited,Extended Warranty,92.55,Cancelled
17773,35,Male,No,Headphones,HDP456,5,PayPal,2167.08,361.18,6,04-03-2024,Same Day,"Accessory, Impulse Item, Impulse Item",73.93,Cancelled
17773,35,Male,No,Tablet,TBL345,1,PayPal,2359.23,786.41,3,14-07-2024,Same Day,Impulse Item,75.6,Cancelled
17773,35,Male,No,Headphones,HDP456,1,PayPal,1083.54,361.18,3,22-08-2024,Same Day,,0,Cancelled
17774,67,Female,No,Laptop,LTP123,5,Credit Card,1348.64,674.32,2,22-08-2024,Expedited,Extended Warranty,87.62,Completed
17775,68,Female,No,Headphones,HDP456,5,Credit Card,1805.9,361.18,5,29-06-2024,Expedited,Extended Warranty,23.56,Completed
17776,67,Male,Yes,Smartphone,SMP234,3,PayPal,11396.8,1139.68,10,08-03-2024,Expedited,,0,Completed
17778,63,Female,Yes,Laptop,LTP123,1,Credit Card,6743.2,674.32,10,17-06-2024,Standard,"Accessory, Accessory",156.28,Cancelled
17778,63,Female,No,Smartwatch,SWT567,4,PayPal,2297.5,459.5,5,20-09-2024,Standard,Extended Warranty,92.81,Completed
17779,19,Female,No,Tablet,TBL345,2,PayPal,3145.64,786.41,4,14-08-2024,Standard,,0,Completed
17780,32,Female,No,Laptop,LTP123,4,PayPal,6068.88,674.32,9,20-06-2024,Expedited,"Extended Warranty, Extended Warranty",111.54,Completed
17780,32,Female,Yes,Smartphone,SMP234,4,Bank Transfer,9117.44,1139.68,8,18-09-2024,Standard,,0,Completed
17781,68,Female,No,Smartphone,SMP234,4,PayPal,5698.4,1139.68,5,15-04-2024,Standard,,0,Cancelled
17782,24,Female,No,Tablet,TBL345,1,Credit Card,5504.87,786.41,7,16-05-2024,Same Day,Impulse Item,76.03,Completed
17782,24,Female,No,Tablet,TBL345,4,PayPal,5504.87,786.41,7,08-03-2024,Same Day,"Extended Warranty, Accessory",90.73,Completed
17783,31,Male,No,Laptop,LTP123,1,Credit Card,3371.6,674.32,5,15-06-2024,Standard,"Accessory, Impulse Item, Impulse Item",200.13,Cancelled
17783,31,Male,No,Laptop,LTP123,5,PayPal,3371.6,674.32,5,09-07-2024,Standard,,0,Cancelled
17785,72,Female,No,Smartphone,SMP234,2,PayPal,11396.8,1139.68,10,01-12-2024,Standard,,0,Completed
17787,73,Male,No,Smartphone,SMP234,4,Bank Transfer,2279.36,1139.68,2,13-08-2024,Expedited,Impulse Item,60.22,Completed
17788,37,Female,No,Smartphone,SMP234,3,Credit Card,6838.08,1139.68,6,05-04-2024,Same Day,,0,Completed
17788,37,Female,No,Headphones,HDP456,2,Credit Card,3250.62,361.18,9,09-09-2024,Same Day,"Extended Warranty, Impulse Item, Extended Warranty",130.6,Completed
17790,32,Male,No,Laptop,LTP123,1,Credit Card,2697.28,674.32,4,14-03-2024,Expedited,"Accessory, Accessory",113.93,Cancelled
17790,32,Male,No,Tablet,TBL345,2,Credit Card,1572.82,786.41,2,18-03-2024,Standard,"Accessory, Extended Warranty",125.81,Cancelled
17790,32,Male,Yes,Tablet,TBL345,4,PayPal,7077.69,786.41,9,25-04-2024,Same Day,,0,Cancelled
17792,73,Female,No,Headphones,HDP456,1,Bank Transfer,1444.72,361.18,4,02-11-2024,Same Day,"Accessory, Impulse Item",53.52,Cancelled
17792,73,Female,No,Laptop,LTP123,4,Credit Card,6743.2,674.32,10,07-06-2024,Standard,Accessory,77.9,Completed
17792,73,Female,No,Smartphone,SMP234,2,PayPal,5698.4,1139.68,5,09-11-2024,Same Day,Extended Warranty,35.32,Completed
17793,46,Male,No,Smartwatch,SWT567,5,Bank Transfer,2297.5,459.5,5,04-03-2024,Expedited,Impulse Item,52.71,Cancelled
17793,46,Male,No,Smartwatch,SWT567,4,PayPal,3676,459.5,8,21-08-2024,Standard,"Extended Warranty, Impulse Item",125.53,Completed
17794,22,Female,No,Headphones,HDP456,1,PayPal,1444.72,361.18,4,13-04-2024,Expedited,Accessory,18.19,Completed
17796,69,Female,No,Laptop,LTP123,3,Bank Transfer,2697.28,674.32,4,03-11-2024,Expedited,"Extended Warranty, Accessory",123.66,Cancelled
17796,69,Female,No,Smartwatch,SWT567,4,Credit Card,2757,459.5,6,28-04-2024,Standard,"Impulse Item, Extended Warranty",58.81,Cancelled
17796,69,Female,No,Smartwatch,SWT567,5,Bank Transfer,3676,459.5,8,25-07-2024,Expedited,Impulse Item,55.52,Completed
17797,75,Male,No,Smartwatch,SWT567,3,Credit Card,459.5,459.5,1,03-07-2024,Same Day,,0,Completed
17797,75,Male,No,Smartphone,SMP234,3,Bank Transfer,1139.68,1139.68,1,25-06-2024,Same Day,Accessory,50.67,Completed
17798,51,Female,No,Tablet,TBL345,4,Bank Transfer,7077.69,786.41,9,23-01-2024,Expedited,,0,Completed
17798,51,Female,No,Smartphone,SMP234,1,Credit Card,3419.04,1139.68,3,18-04-2024,Same Day,"Extended Warranty, Accessory",101.44,Completed
17798,51,Female,No,Smartwatch,SWT567,3,Credit Card,4135.5,459.5,9,13-06-2024,Same Day,"Extended Warranty, Extended Warranty",61.25,Completed
17798,51,Female,No,Smartwatch,SWT567,5,PayPal,2757,459.5,6,13-07-2024,Same Day,"Impulse Item, Impulse Item, Accessory",61.76,Completed
17798,51,Female,No,Smartwatch,SWT567,2,PayPal,459.5,459.5,1,09-05-2024,Standard,"Impulse Item, Impulse Item",52.65,Completed
17799,75,Female,No,Laptop,LTP123,3,Credit Card,5394.56,674.32,8,21-04-2024,Standard,Accessory,92.89,Cancelled
17800,38,Female,Yes,Smartphone,SMP234,3,PayPal,1139.68,1139.68,1,25-02-2024,Standard,"Accessory, Extended Warranty",70.9,Completed
17800,38,Female,No,Tablet,TBL345,3,Bank Transfer,7077.69,786.41,9,08-07-2024,Same Day,"Impulse Item, Extended Warranty, Impulse Item",116.25,Completed
17801,24,Female,No,Laptop,LTP123,4,Bank Transfer,3371.6,674.32,5,17-05-2024,Expedited,"Extended Warranty, Accessory, Impulse Item",201.01,Completed
17801,24,Female,Yes,Laptop,LTP123,3,PayPal,4720.24,674.32,7,24-07-2024,Expedited,,0,Completed
17802,38,Male,No,Smartphone,SMP234,2,Bank Transfer,11396.8,1139.68,10,08-06-2024,Standard,"Impulse Item, Impulse Item, Extended Warranty",149.15,Completed
17802,38,Male,No,Headphones,HDP456,4,Credit Card,3611.8,361.18,10,09-08-2024,Standard,"Extended Warranty, Accessory",178.27,Cancelled
17804,39,Male,Yes,Laptop,LTP123,5,Credit Card,4045.92,674.32,6,02-02-2024,Same Day,"Extended Warranty, Impulse Item",92.26,Completed
17804,39,Male,No,Tablet,TBL345,3,Credit Card,7077.69,786.41,9,21-02-2024,Expedited,"Impulse Item, Impulse Item",82.69,Cancelled
17805,32,Female,No,Laptop,LTP123,5,Credit Card,6743.2,674.32,10,02-05-2024,Expedited,Impulse Item,10.16,Completed
17805,32,Female,No,Tablet,TBL345,1,PayPal,6291.28,786.41,8,15-02-2024,Expedited,Extended Warranty,75.53,Completed
17805,32,Female,No,Tablet,TBL345,5,Credit Card,2359.23,786.41,3,06-01-2024,Same Day,,0,Cancelled
17806,35,Male,No,Smartwatch,SWT567,4,Bank Transfer,4595,459.5,10,03-06-2024,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",199.27,Completed
17808,56,Female,No,Smartwatch,SWT567,4,Credit Card,4595,459.5,10,02-05-2024,Expedited,Accessory,21.32,Completed
17808,56,Female,No,Laptop,LTP123,4,Bank Transfer,674.32,674.32,1,17-02-2024,Standard,"Extended Warranty, Impulse Item",81.66,Cancelled
17808,56,Female,No,Smartphone,SMP234,3,Bank Transfer,1139.68,1139.68,1,19-04-2024,Same Day,,0,Completed
17808,56,Female,Yes,Smartphone,SMP234,2,PayPal,1139.68,1139.68,1,31-07-2024,Standard,"Accessory, Extended Warranty, Extended Warranty",159.59,Completed
17810,64,Female,Yes,Smartwatch,SWT567,1,PayPal,1378.5,459.5,3,07-06-2024,Standard,"Extended Warranty, Accessory",99.69,Cancelled
17810,64,Female,No,Smartwatch,SWT567,3,PayPal,1838,459.5,4,30-08-2024,Expedited,,0,Completed
17811,58,Female,Yes,Tablet,TBL345,3,Credit Card,6291.28,786.41,8,13-04-2024,Standard,,0,Cancelled
17812,26,Female,No,Headphones,HDP456,4,Credit Card,2528.26,361.18,7,20-04-2024,Expedited,"Impulse Item, Extended Warranty, Accessory",169.02,Completed
17812,26,Female,No,Tablet,TBL345,1,Credit Card,4718.46,786.41,6,31-07-2024,Standard,"Accessory, Accessory",106.44,Completed
17813,67,Male,Yes,Smartphone,SMP234,1,Bank Transfer,5698.4,1139.68,5,01-03-2024,Expedited,"Accessory, Extended Warranty, Extended Warranty",162.64,Cancelled
17814,65,Female,No,Smartwatch,SWT567,3,Bank Transfer,1838,459.5,4,29-05-2024,Expedited,Impulse Item,41.67,Completed
17815,33,Male,No,Laptop,LTP123,5,Bank Transfer,2022.96,674.32,3,17-02-2024,Expedited,"Extended Warranty, Accessory, Extended Warranty",194.78,Completed
17816,39,Female,No,Smartwatch,SWT567,2,PayPal,3676,459.5,8,19-06-2024,Standard,,0,Completed
17817,40,Male,No,Headphones,HDP456,5,PayPal,3250.62,361.18,9,20-03-2024,Standard,"Extended Warranty, Impulse Item, Accessory",92.71,Completed
17819,47,Male,No,Smartwatch,SWT567,2,Credit Card,2757,459.5,6,31-08-2024,Expedited,Impulse Item,14.17,Cancelled
17820,47,Male,Yes,Headphones,HDP456,3,Credit Card,1805.9,361.18,5,09-07-2024,Expedited,Impulse Item,67.09,Completed
17821,64,Female,No,Smartphone,SMP234,4,Bank Transfer,10257.12,1139.68,9,03-08-2024,Standard,,0,Completed
17822,32,Male,No,Smartphone,SMP234,3,Bank Transfer,2279.36,1139.68,2,31-07-2024,Same Day,"Impulse Item, Extended Warranty",139.37,Completed
17824,42,Male,No,Laptop,LTP123,4,Bank Transfer,6743.2,674.32,10,27-05-2024,Standard,Accessory,42.48,Completed
17825,28,Female,Yes,Smartphone,SMP234,1,Bank Transfer,6838.08,1139.68,6,28-03-2024,Same Day,"Extended Warranty, Accessory",134.92,Cancelled
17825,28,Female,No,Tablet,TBL345,3,Bank Transfer,786.41,786.41,1,15-06-2024,Same Day,,0,Cancelled
17827,37,Male,No,Laptop,LTP123,1,PayPal,2697.28,674.32,4,19-04-2024,Expedited,,0,Cancelled
17827,37,Male,Yes,Tablet,TBL345,3,PayPal,786.41,786.41,1,06-03-2024,Expedited,"Accessory, Impulse Item, Extended Warranty",187.43,Completed
17828,36,Female,No,Headphones,HDP456,4,PayPal,3611.8,361.18,10,24-02-2024,Expedited,"Impulse Item, Accessory, Impulse Item",235.52,Cancelled
17828,36,Female,No,Smartphone,SMP234,4,Credit Card,5698.4,1139.68,5,30-05-2024,Expedited,,0,Cancelled
17828,36,Female,No,Tablet,TBL345,5,Credit Card,3932.05,786.41,5,16-06-2024,Standard,Accessory,12.52,Completed
17829,74,Female,No,Headphones,HDP456,2,Credit Card,361.18,361.18,1,01-10-2024,Expedited,"Accessory, Extended Warranty",118.35,Completed
17829,74,Female,Yes,Laptop,LTP123,5,PayPal,2022.96,674.32,3,02-08-2024,Same Day,"Extended Warranty, Accessory, Impulse Item",124.73,Cancelled
17831,24,Male,No,Laptop,LTP123,1,PayPal,4720.24,674.32,7,24-02-2024,Same Day,Impulse Item,97.78,Completed
